Geography,EB,Age,EstimatedSalary,NumOfProducts,CreditScore,Tenure,HasCrCard,IsActiveMember,Exited,Gender
1,0.0,2,0,1,1,6,1,0,1,0
2,1.593362479,2,1,1,2,6,0,1,1,0
0,0.466406845,1,2,1,1,4,0,1,1,0
0,0.0,2,1,1,2,4,1,1,1,0
2,0.667271272,1,1,2,1,4,1,1,1,0
2,1.014062654,1,1,1,1,3,1,1,1,0
0,6.291710161,2,0,1,2,7,1,1,1,1
1,0.634314505,2,1,1,0,4,1,0,1,0
0,1.550306065,1,1,1,1,6,1,0,1,0
2,0.712341205,2,2,1,1,7,0,0,1,0
1,0.848521342,1,1,1,0,6,0,0,1,1
2,144.2431817,2,0,1,2,9,0,0,1,0
0,0.970828828,2,1,1,2,2,1,1,1,0
1,0.0,2,1,2,1,4,1,0,1,0
2,1.34931913,1,1,1,1,8,1,0,1,1
0,1.675079603,2,1,1,2,3,1,1,1,1
0,0.478931971,1,2,1,1,6,0,0,1,1
1,1.028310839,1,2,2,1,8,0,0,1,1
2,0.751947331,2,2,1,1,8,1,0,1,1
0,0.0,2,1,1,1,0,0,1,1,0
1,9.621077845,1,0,1,2,1,0,0,1,1
2,19.0209622,1,0,1,1,0,1,0,1,0
0,0.0,1,0,1,1,3,1,0,1,1
0,0.0,1,2,1,0,6,0,0,1,1
0,1.174714956,2,1,2,0,1,0,0,1,0
2,0.929821748,2,1,1,2,2,1,0,1,1
1,0.403570273,2,1,1,1,5,1,0,1,0
0,0.0,2,2,2,0,10,1,0,1,0
1,0.0,2,1,3,0,5,1,0,1,0
0,0.466210116,2,2,1,0,8,0,0,1,0
2,0.789961647,1,1,2,2,0,1,1,1,0
0,0.0,2,1,1,1,5,0,1,1,0
2,15.87668181,2,0,1,0,2,1,0,1,0
0,0.752743185,2,2,1,1,8,0,1,1,1
1,0.0,1,0,2,1,6,0,0,1,0
0,0.373140376,2,2,3,1,5,1,0,1,0
1,0.775239088,1,1,1,2,4,1,0,1,1
0,1.046934981,1,2,1,0,1,1,1,1,0
0,1.675075199,2,1,1,1,6,1,0,1,0
0,4.40055659,2,0,1,1,7,1,0,1,0
0,0.0,2,1,1,2,8,0,0,1,1
2,1.009400251,1,1,1,0,9,1,1,1,0
0,0.676674939,2,1,1,2,5,0,0,1,1
0,0.0,2,1,1,1,8,1,0,1,0
0,1.937039499,2,1,1,1,2,1,0,1,1
2,1.069773512,1,1,1,1,1,1,0,1,0
1,0.587960093,2,1,1,0,8,1,0,1,1
1,2.045857352,2,1,1,1,5,1,1,1,1
0,0.0,2,2,2,0,6,0,1,1,0
0,0.0,2,1,1,1,6,1,0,1,1
0,2.228164652,2,1,2,2,7,1,0,1,0
0,1.228675029,2,1,1,0,1,1,0,1,0
0,0.755653648,2,2,3,0,9,0,0,1,1
0,3.038667471,2,0,1,2,6,1,0,1,0
2,5.686542988,1,0,1,2,4,1,0,1,0
2,0.625310524,2,1,1,0,8,1,0,1,0
2,1.556347742,1,1,1,2,6,1,1,1,0
1,0.0,2,0,1,2,0,1,0,1,0
2,0.824853359,2,1,1,1,8,1,0,1,0
0,0.0,2,0,1,2,3,0,1,1,1
0,4.885516992,2,0,1,2,9,1,0,1,0
0,1.559666491,2,1,1,0,8,0,1,1,1
0,0.0,1,1,1,2,6,1,1,1,0
0,0.40507877,2,2,1,1,3,1,0,1,0
0,11.59957111,2,0,1,0,9,0,1,1,0
0,0.0,1,1,1,2,5,1,0,1,1
2,1.783663347,2,1,1,1,2,0,0,1,0
0,1.552866505,1,1,1,1,2,1,0,1,0
0,1.146493642,2,1,2,0,9,0,0,1,0
0,0.0,2,0,1,2,4,1,1,1,0
0,0.0,1,1,1,1,4,1,0,1,0
2,2.483985789,1,1,3,2,5,1,1,1,1
0,0.0,2,1,1,1,10,1,0,1,0
2,0.514066067,1,2,1,2,8,0,1,1,0
2,1.013031793,2,1,1,2,0,0,1,1,0
0,1.75811312,2,1,1,2,1,1,0,1,0
2,3.083649648,2,0,1,2,9,0,1,1,0
2,1.330984139,1,1,3,2,7,1,0,1,0
0,1.065614756,1,2,1,2,7,1,1,1,0
2,0.587893266,2,2,1,0,7,0,1,1,0
0,0.0,2,1,1,2,6,1,1,1,1
2,0.980504546,1,1,1,2,9,1,0,1,0
2,14.16770921,1,0,1,1,6,1,0,1,0
2,0.779238727,1,2,1,1,3,1,1,1,1
2,0.671486507,1,2,1,1,5,0,0,1,1
0,6.71350371,1,0,1,0,4,1,0,1,1
2,0.93395815,1,1,2,1,3,1,0,1,0
0,0.0,2,1,1,2,1,1,0,1,1
2,2.940035191,2,0,2,1,5,1,0,1,1
2,3.683999097,2,0,1,0,2,1,0,1,0
1,0.805010226,1,1,1,1,8,1,1,1,0
2,3.540257994,2,0,2,1,9,1,0,1,0
2,0.724283485,1,2,1,1,4,1,1,1,1
1,0.509022666,2,2,1,1,0,1,1,1,0
2,4.130962096,2,0,1,2,5,1,0,1,1
0,0.0,2,1,1,2,3,1,1,1,0
2,1.04960543,2,1,1,2,4,0,0,1,1
2,3.099512456,1,0,1,1,6,0,0,1,0
2,0.731151553,2,1,1,0,3,1,0,1,1
2,1.254128028,2,1,1,2,3,1,0,1,1
1,0.586779279,2,2,3,1,5,0,1,1,0
2,8.596827069,2,0,1,1,4,0,1,1,1
2,1.875836973,1,1,2,1,2,1,1,1,1
2,0.690706487,2,2,1,2,1,0,1,1,1
0,0.873851287,2,1,4,1,2,1,1,1,0
1,0.0,1,1,3,2,1,1,1,1,1
0,0.0,1,2,2,2,3,0,0,1,0
1,0.0,2,2,1,1,4,0,1,1,1
0,0.842012097,1,2,2,2,9,0,0,1,0
2,0.721741084,2,1,2,1,6,1,0,1,0
2,12.9746496,2,0,1,1,2,1,0,1,1
1,0.631557239,1,1,1,1,1,0,1,1,0
0,2.636448411,2,0,2,1,3,1,0,1,0
2,0.773968237,2,2,1,0,5,1,0,1,1
0,1.860070658,2,0,2,1,6,1,1,1,0
0,0.0,2,0,2,0,3,1,0,1,1
2,0.687985515,2,2,1,1,9,1,1,1,0
2,1.292097428,2,1,2,2,3,1,0,1,1
2,0.725319632,2,2,1,0,1,0,0,1,1
2,12.05631355,2,0,1,1,5,0,0,1,1
0,0.639009782,1,2,1,1,9,1,0,1,1
0,1.336612587,2,1,1,2,9,0,0,1,0
2,2.632312952,1,0,1,1,5,0,0,1,0
2,1.376866123,2,1,3,1,7,1,1,1,1
0,0.0,1,1,1,0,4,1,1,1,1
1,1.337642754,1,1,1,0,2,1,1,1,1
0,0.0,2,1,1,0,3,0,0,1,0
0,0.0,1,1,1,1,7,1,0,1,0
0,0.0,2,1,1,1,4,1,0,1,1
0,0.0,2,2,1,1,2,0,1,1,0
2,0.847035329,1,2,1,1,8,1,1,1,0
2,0.561967861,2,2,2,0,7,1,0,1,0
0,1.920773782,2,1,1,1,5,1,1,1,0
2,0.633569434,2,2,1,0,5,1,0,1,1
0,0.0,2,1,2,1,2,1,1,1,0
2,5.970821562,2,0,4,2,1,0,0,1,0
2,4.35878239,2,0,4,1,2,1,1,1,0
0,13.38515103,2,0,1,2,9,1,0,1,1
2,0.589151326,2,2,1,2,6,1,0,1,0
2,1.299685439,2,1,3,2,10,1,1,1,1
2,1.959205298,2,1,1,1,6,1,0,1,1
0,3.213078816,2,0,1,0,2,1,0,1,1
0,0.0,2,2,1,2,5,0,0,1,0
1,0.0,1,1,1,0,6,1,0,1,0
0,27.75155705,2,0,3,1,3,1,0,1,0
0,0.141614116,2,2,1,0,8,0,1,1,1
2,2.570298547,1,1,3,1,10,1,1,1,1
0,0.0,2,0,1,1,1,1,0,1,0
2,2.858009094,1,0,1,2,2,1,0,1,0
2,2.407515066,1,1,1,2,6,1,0,1,0
1,0.479971837,2,2,1,2,1,1,0,1,0
0,0.0,2,0,1,2,6,1,0,1,1
0,0.559090377,1,2,1,1,3,0,1,1,0
2,1.056364046,2,1,1,1,3,1,0,1,1
0,1.823526815,1,1,1,1,5,1,0,1,1
1,0.0,2,1,1,1,9,1,1,1,1
0,0.0,2,0,1,1,7,1,0,1,1
0,0.0,2,1,3,1,2,1,0,1,1
0,0.0,2,0,1,1,5,1,0,1,0
0,4.349795241,2,0,1,1,6,0,0,1,1
2,1.357724891,2,1,1,1,8,0,0,1,0
1,30.70714073,2,0,4,2,5,1,0,1,0
1,0.0,2,0,2,2,0,1,1,1,1
2,2.899955836,2,0,1,0,5,1,1,1,1
2,1.963884653,2,1,2,1,8,0,0,1,1
2,0.619363433,2,2,1,1,2,0,1,1,0
1,0.0,2,1,1,1,7,0,0,1,0
0,1.619083808,2,1,1,0,2,1,0,1,0
1,0.0,1,1,1,1,1,1,1,1,1
0,6.671040277,2,0,3,1,8,0,0,1,0
0,0.0,2,2,1,1,9,1,0,1,1
1,0.0,2,0,1,2,0,1,1,1,1
0,31.42563225,2,0,1,2,1,1,1,1,0
2,5.189729104,1,0,1,1,5,1,1,1,1
2,0.583790809,0,1,1,1,9,1,1,1,0
1,0.0,2,1,1,1,1,0,0,1,0
0,0.0,1,1,1,2,6,1,0,1,1
2,0.762710757,2,1,2,2,8,1,0,1,0
1,0.0,2,0,1,2,2,1,0,1,1
2,0.779102462,2,2,1,0,5,0,1,1,1
0,0.725518591,1,1,1,2,5,1,1,1,0
0,0.0,1,1,4,1,2,0,1,1,1
2,1.050572505,2,1,1,1,8,1,0,1,0
0,0.0,1,2,1,0,8,1,0,1,0
0,0.0,2,1,3,2,8,1,0,1,1
2,4.680120319,2,0,1,0,0,0,1,1,0
2,24.21837939,2,0,1,2,7,0,1,1,0
2,1.367548439,2,1,1,1,1,1,1,1,1
1,0.850180898,2,2,2,1,2,1,0,1,0
2,0.567409,1,2,1,0,8,0,1,1,0
1,0.0,2,1,2,0,9,1,0,1,1
2,1.572999587,2,1,1,0,2,0,0,1,1
1,1.339569801,2,1,1,0,3,0,1,1,1
0,0.0,1,1,2,1,2,1,0,1,0
0,0.0,1,1,1,1,5,1,0,1,0
1,1.927916848,2,1,1,2,1,1,0,1,0
0,0.589472107,2,2,1,0,4,0,0,1,0
1,0.854927108,2,1,1,2,7,1,0,1,1
1,6.442154108,2,0,1,1,3,1,0,1,0
2,0.806598473,1,2,1,0,2,1,1,1,1
1,0.0,2,1,3,1,5,0,1,1,0
2,0.898512159,1,1,2,0,9,1,0,1,1
1,0.753357648,1,2,1,0,6,1,1,1,1
2,35.45423417,2,0,1,0,5,1,0,1,1
2,0.726820975,2,1,1,2,3,1,1,1,1
1,0.0,2,2,1,2,7,1,0,1,1
2,0.604652245,1,2,2,1,8,0,0,1,1
1,1.144319114,2,1,3,1,3,1,0,1,1
2,0.663836823,2,1,1,2,9,1,0,1,0
1,1.021735079,2,2,1,0,0,0,1,1,1
0,2.781122234,1,1,1,0,2,1,1,1,0
1,0.0,2,2,1,0,2,0,0,1,0
0,3.931844367,1,0,1,2,9,1,0,1,0
2,2.466687145,2,1,1,0,7,1,0,1,1
0,0.318782014,1,1,1,1,3,1,1,1,0
0,0.672967945,2,2,1,1,9,1,0,1,0
2,0.771291938,1,1,1,2,6,0,1,1,0
2,0.72352793,2,2,1,1,10,1,0,1,0
2,0.987188093,2,1,4,1,2,1,0,1,0
2,2.956028238,2,0,1,2,6,0,1,1,1
1,0.36708689,2,1,1,1,5,1,0,1,1
0,2.672091933,1,1,1,1,7,1,0,1,1
2,1.998133443,2,1,1,1,1,1,0,1,0
0,0.0,1,1,2,2,0,1,0,1,0
2,0.778259706,2,1,1,1,7,1,1,1,0
1,0.721733569,2,1,2,2,8,0,0,1,0
0,0.0,1,0,1,1,6,1,1,1,1
1,0.0,1,0,2,1,8,1,1,1,0
2,1.556565926,2,1,3,2,1,1,0,1,0
1,7.742492202,1,0,1,1,5,1,0,1,1
2,1.32211904,2,1,1,0,1,1,0,1,0
1,1.078510869,2,2,2,2,8,0,1,1,0
2,1.308534462,1,1,1,0,8,0,0,1,0
1,0.0,2,1,1,1,1,1,0,1,0
1,1.15834977,2,1,1,1,5,1,0,1,1
0,0.0,2,1,4,1,2,1,0,1,0
0,0.944372774,2,2,1,1,2,0,0,1,1
2,11.74324568,1,0,4,0,8,1,1,1,0
2,0.799196683,2,2,3,1,10,1,0,1,1
0,1.238515213,2,1,1,1,8,1,1,1,0
1,4.816264421,1,0,2,2,6,0,1,1,1
2,2.928737372,1,0,1,2,9,1,1,1,1
2,0.812147955,2,1,2,2,10,0,1,1,0
2,0.613471001,1,2,1,2,9,0,1,1,1
0,0.0,2,1,1,1,1,1,1,1,0
0,0.0,2,1,2,0,9,0,0,1,1
1,0.573710871,2,2,1,1,4,1,0,1,0
1,0.0,1,0,1,1,6,1,0,1,0
2,0.790475366,2,2,1,0,7,0,0,1,0
2,1.047045288,2,1,3,1,3,0,0,1,0
0,0.0,2,1,3,0,1,1,1,1,1
0,1.587882803,1,1,1,2,8,1,0,1,1
2,1.368630308,2,1,1,2,2,1,1,1,1
2,0.96793907,2,1,1,1,4,1,0,1,0
0,0.0,2,0,4,2,10,1,1,1,0
0,0.0,2,2,1,1,3,1,0,1,1
2,2.349059962,2,1,1,2,8,0,1,1,1
0,0.180996484,2,2,1,2,7,0,0,1,0
0,0.953733544,2,1,2,1,0,0,1,1,0
0,0.810958304,2,2,1,1,1,1,1,1,1
2,0.827771339,2,1,1,2,8,1,0,1,1
1,0.0,2,0,1,1,3,1,0,1,0
0,0.0,2,1,2,1,9,0,0,1,0
0,12.31164672,2,0,1,1,0,0,0,1,0
1,0.0,2,1,2,1,4,1,0,1,0
0,0.0,2,2,2,0,3,0,1,1,0
2,0.543411612,1,2,4,0,5,0,0,1,0
2,1.551046485,2,1,1,2,3,1,0,1,1
2,2.735896535,2,0,1,0,3,1,0,1,1
2,0.891333779,2,1,3,1,6,1,1,1,0
2,0.660214671,2,2,3,1,10,0,1,1,0
1,71.25724584,2,0,1,0,2,1,0,1,1
1,0.817765211,2,2,1,2,0,0,0,1,1
2,0.791910231,2,2,1,0,4,1,0,1,1
1,0.633019538,2,2,1,2,5,0,1,1,1
0,0.0,2,1,1,0,3,1,0,1,1
2,1.857365579,1,1,1,0,1,1,0,1,0
0,3.317861133,2,0,1,1,4,1,1,1,0
1,0.0,1,1,1,1,1,1,0,1,0
2,7.439011315,2,0,1,1,1,1,0,1,0
0,0.0,2,1,2,1,4,1,1,1,0
0,10.66141846,1,0,1,1,1,0,0,1,0
0,7.196057951,2,0,2,1,2,1,0,1,1
0,0.0,2,0,1,2,1,1,1,1,0
2,1.302619934,2,1,1,2,1,1,0,1,1
2,1.346003648,1,1,4,0,7,1,1,1,0
2,0.679793491,2,2,2,1,8,1,0,1,0
0,0.0,2,2,1,1,2,1,0,1,0
0,0.794561925,1,2,1,2,1,1,0,1,0
1,0.0,1,1,1,1,3,1,1,1,0
2,1.36953779,1,1,3,1,1,0,0,1,1
1,0.358133165,2,2,2,2,7,0,0,1,0
1,1.006487315,2,2,1,1,7,1,0,1,0
0,0.0,2,1,1,1,2,1,1,1,1
0,0.0,2,1,1,0,1,0,0,1,1
0,0.0,1,2,4,2,2,0,1,1,0
1,3.378766193,2,0,1,1,4,0,1,1,1
1,0.0,1,0,1,2,2,1,0,1,0
0,0.90205747,2,1,1,0,5,1,0,1,0
2,3.000655879,2,0,2,1,5,1,1,1,0
1,0.521474647,2,1,3,1,7,0,0,1,1
0,0.0,1,1,1,0,9,1,0,1,1
1,0.0,1,0,1,1,9,1,0,1,0
0,0.0,2,1,1,2,9,1,0,1,1
0,1.198932559,2,1,3,1,4,1,1,1,1
2,0.579081957,2,2,1,1,1,0,0,1,0
1,0.498203224,2,2,1,2,3,1,0,1,0
2,0.599492252,2,2,1,1,2,1,0,1,1
2,0.733321258,2,1,3,1,8,1,1,1,0
2,1.390790271,2,1,1,1,10,0,0,1,0
0,3.539643812,1,1,1,2,9,1,1,1,0
0,8.453309507,2,0,2,1,0,0,1,1,1
0,1.232756961,2,1,1,0,2,1,0,1,1
1,0.0,1,0,1,0,1,1,1,1,1
0,1.201922815,2,1,1,2,0,1,0,1,1
0,1.90643314,2,1,1,0,1,1,1,1,0
0,1.055137157,1,1,2,1,2,1,0,1,0
1,1.041050497,1,1,2,0,8,1,0,1,0
0,0.564886658,1,1,2,1,5,1,1,1,1
0,0.0,1,2,1,1,9,0,0,1,0
2,7.786114821,1,0,1,0,1,1,0,1,1
0,0.930807357,1,2,2,1,5,0,0,1,1
1,0.902628106,2,2,1,1,9,1,0,1,1
0,0.0,2,1,1,0,8,1,1,1,0
0,0.18751425,2,2,2,0,3,1,0,1,0
2,1.009484391,1,2,3,1,8,1,0,1,1
1,1.429783943,2,1,1,1,2,0,1,1,0
2,2.465568946,1,0,1,1,10,1,0,1,1
1,0.802152575,1,2,2,1,6,0,0,1,0
0,0.679482279,2,1,2,1,3,0,1,1,1
0,0.712504874,2,2,3,2,9,1,0,1,0
2,2.66195205,2,1,1,2,9,1,1,1,0
1,0.0,2,0,1,2,1,1,0,1,1
0,0.443946892,2,2,2,1,7,1,1,1,1
2,2.328878719,2,0,1,0,3,1,0,1,0
1,0.903786618,2,1,3,0,7,0,1,1,0
2,0.721113564,2,2,4,0,7,1,1,1,1
1,2.912880501,2,0,1,0,8,1,0,1,1
0,0.0,1,1,1,1,3,1,0,1,0
0,0.308605902,2,2,1,0,8,1,0,1,0
2,0.951968008,2,1,1,2,4,0,1,1,0
2,0.815988579,2,1,1,0,1,0,1,1,0
2,3.491549122,2,0,1,2,0,1,1,1,0
0,1.146871778,1,1,2,2,3,0,0,1,1
0,3.317463987,1,1,1,0,4,1,0,1,0
2,1.922657941,1,1,1,2,7,1,1,1,0
0,1.013712031,2,1,1,0,8,1,1,1,0
2,0.69880324,2,2,3,2,3,1,0,1,0
2,1.094649345,2,1,1,1,8,1,1,1,0
1,0.770073062,2,2,3,2,4,0,0,1,0
2,2.612509068,2,0,2,0,8,1,0,1,1
1,0.0,2,2,1,2,9,1,0,1,1
0,1.04483614,2,1,3,0,4,1,0,1,1
0,0.0,1,1,2,1,0,1,0,1,0
2,0.783450891,2,2,3,1,2,1,1,1,0
2,0.553673,2,2,1,1,9,0,0,1,0
2,1.320413967,2,1,1,2,3,1,1,1,0
2,0.549260946,2,2,1,1,3,1,0,1,1
0,0.966131884,2,2,1,1,8,0,0,1,1
2,1.47367135,2,1,3,0,1,1,0,1,0
1,0.75051554,2,1,1,0,8,0,1,1,1
1,0.0,1,1,2,2,8,0,1,1,0
0,0.631821604,2,2,1,2,10,1,0,1,0
0,0.917873212,2,2,4,1,6,1,0,1,0
1,0.0,2,1,1,1,4,1,0,1,1
1,0.0,1,2,1,1,2,1,1,1,1
0,0.0,1,1,2,2,7,1,1,1,1
1,0.663455113,1,2,1,1,5,0,1,1,0
0,0.31628464,1,2,1,1,2,1,1,1,0
2,2.762799828,1,0,1,2,9,1,0,1,0
0,0.0,1,1,2,1,2,0,1,1,0
2,1.439529981,1,1,1,1,6,1,0,1,0
2,1.280415528,2,1,1,2,5,0,1,1,1
2,1.74114745,2,1,2,2,3,1,1,1,0
0,0.0,1,1,1,0,3,0,1,1,1
2,1.340272955,1,1,3,0,9,1,0,1,1
0,14.02079353,1,0,3,2,6,1,0,1,1
0,0.0,2,0,1,0,5,1,0,1,0
2,2.631149952,2,0,1,2,4,1,1,1,0
0,0.729538941,2,2,1,1,1,1,0,1,0
0,0.0,2,2,4,1,9,1,1,1,0
2,0.412249714,1,2,1,1,0,1,1,1,0
2,0.753669275,1,1,1,2,10,1,0,1,0
0,0.0,2,1,1,2,9,0,1,1,1
0,2.944539024,2,0,2,2,1,1,0,1,0
1,1.040536496,2,2,1,1,1,0,0,1,0
1,0.0,2,0,3,0,5,0,0,1,0
2,2.180752803,1,1,1,1,6,1,0,1,1
2,0.723676659,1,1,1,2,6,1,0,1,1
0,0.0,2,2,1,2,6,1,0,1,1
2,3.434763037,1,0,1,0,0,1,0,1,1
2,19.38911578,1,0,1,0,3,1,0,1,0
1,2.110786352,2,1,1,0,1,1,1,1,0
2,3.226786287,2,0,1,2,9,1,0,1,0
1,0.468987979,2,1,1,1,6,1,1,1,0
2,0.506439628,2,2,3,0,8,1,1,1,1
0,0.632710923,2,2,1,1,9,1,1,1,0
0,0.0,2,0,1,0,7,1,0,1,0
2,1.604391882,2,1,1,1,9,0,0,1,1
2,6.426544168,2,0,3,2,10,1,0,1,1
0,1.57799597,2,1,1,0,0,1,1,1,0
1,0.0,2,2,2,2,6,1,1,1,0
2,0.859304563,2,2,1,1,2,1,0,1,0
0,0.979179334,2,1,1,0,4,0,1,1,0
1,0.0,2,0,3,2,5,0,0,1,0
2,0.575069115,1,2,1,1,9,0,0,1,0
2,3.973383089,2,0,1,0,4,1,1,1,0
1,0.0,1,1,1,1,1,0,1,1,1
2,0.862492041,2,2,1,0,3,1,0,1,1
0,1.602194383,2,1,2,0,9,1,1,1,0
1,1.104657964,1,1,1,1,6,1,0,1,1
2,0.81405226,2,2,1,2,2,1,1,1,1
2,5.086997772,2,0,1,1,1,1,1,1,1
1,0.888686385,2,2,3,2,5,1,1,1,1
0,4.244508829,2,0,1,0,3,0,0,1,0
1,1.113007629,2,1,1,0,8,0,0,1,1
0,0.0,2,1,2,1,6,0,1,1,1
0,1.942752919,1,1,1,1,3,1,0,1,1
2,3.675470506,1,0,1,2,6,0,1,1,0
0,1.503339137,2,1,4,1,9,0,0,1,1
2,20.37832075,2,0,1,0,1,0,0,1,1
0,0.0,1,1,3,2,1,0,0,1,0
1,0.0,2,0,2,2,2,1,0,1,1
2,3.947580432,2,0,1,2,3,1,1,1,1
0,1.165576126,2,1,1,2,2,0,0,1,0
1,1.165622753,2,1,1,2,4,1,1,1,0
2,0.97617282,2,1,1,0,9,0,0,1,1
2,1.391812033,2,1,1,1,2,0,0,1,1
2,1.269898834,2,1,1,1,10,0,0,1,0
2,0.952600606,2,1,1,1,5,0,1,1,0
0,1.709813508,2,1,2,0,1,0,0,1,0
2,0.6154608,2,2,1,2,9,1,0,1,0
2,0.596356542,1,2,2,1,10,1,0,1,0
1,1.314136042,2,1,2,2,1,1,0,1,1
2,3.40089111,2,0,1,0,1,0,1,1,0
2,1.622824862,2,1,1,2,2,0,0,1,1
2,0.855404699,1,2,2,0,6,1,1,1,0
1,0.695764644,2,1,1,0,8,0,0,1,0
1,0.496433561,1,1,1,0,3,1,0,1,0
2,4.536920534,2,0,2,1,1,1,0,1,0
0,1.17579399,2,0,1,1,6,1,0,1,1
0,1.199980744,2,1,1,1,1,1,0,1,1
2,0.822741003,1,2,3,1,8,1,0,1,0
0,2.006285822,2,0,1,2,0,1,0,1,1
0,2.842397665,1,1,1,1,2,1,1,1,0
0,0.843661657,1,2,1,1,7,1,0,1,1
2,4.854344473,1,0,1,1,3,1,1,1,1
2,0.626433817,1,2,1,2,5,1,0,1,1
1,0.0,2,0,1,2,2,1,1,1,0
2,0.998203453,1,1,3,0,2,1,0,1,1
1,33.82541283,1,0,3,1,3,1,0,1,0
2,1.1165571,2,1,1,0,4,1,0,1,1
2,0.73719006,1,1,1,1,9,0,0,1,0
1,0.0,2,2,1,1,7,1,0,1,1
1,0.0,1,1,3,1,9,0,1,1,1
2,0.612662423,2,2,1,0,5,0,1,1,0
2,12.5211928,2,0,1,0,8,1,0,1,0
0,1.055170923,2,1,1,1,4,1,0,1,1
0,0.466692486,2,2,1,1,5,1,0,1,1
2,0.588050377,1,2,2,0,2,0,0,1,0
1,0.0,1,0,1,1,6,1,1,1,0
1,1.915551024,2,1,1,1,5,1,0,1,0
2,2.892481297,1,0,1,0,9,1,0,1,0
1,1.154031733,2,1,1,1,1,1,1,1,1
1,0.0,2,0,1,2,9,1,0,1,1
0,0.0,2,1,1,0,2,1,0,1,0
1,1.453524337,2,1,1,1,4,0,1,1,1
1,0.880331514,2,1,1,1,7,1,1,1,1
0,0.0,2,1,1,1,7,0,1,1,1
2,2.243658646,1,1,1,2,6,0,0,1,0
0,1.659107935,2,1,1,1,1,1,0,1,0
1,2.216713011,2,0,1,1,3,0,1,1,0
1,0.079465536,2,2,1,1,6,0,0,1,0
0,0.0,2,2,4,0,3,1,1,1,1
2,1.013343545,2,1,1,1,4,1,0,1,0
2,1.212300148,2,1,1,2,6,1,0,1,0
2,0.60324738,1,2,1,1,9,1,0,1,1
2,0.636508267,2,2,2,1,5,1,0,1,1
2,2.097468464,1,1,1,0,8,0,0,1,1
0,1.41228674,2,1,1,1,7,1,1,1,1
0,0.986973132,1,2,1,2,7,1,0,1,0
0,0.0,2,1,1,2,2,0,1,1,1
2,1.588576637,1,1,3,2,9,1,0,1,1
2,3.763739196,2,0,2,1,4,0,0,1,0
2,5.550647122,1,0,1,1,8,1,0,1,0
1,0.608744489,1,1,1,1,2,1,1,1,1
0,0.0,2,2,2,1,10,0,0,1,0
2,1.800950318,2,0,1,1,1,1,0,1,0
2,0.35353578,2,2,3,2,6,0,1,1,0
0,0.0,2,2,1,1,3,1,1,1,0
1,0.0,2,2,1,1,1,0,1,1,0
2,0.527086627,1,2,2,1,5,1,0,1,0
0,0.969281634,2,1,1,1,2,1,0,1,1
2,0.748094055,2,2,2,1,7,1,0,1,0
2,1.011361,2,1,1,2,7,1,0,1,0
1,0.0,1,1,3,1,1,1,1,1,1
1,4.618193962,2,0,1,1,8,1,1,1,0
0,0.833604844,1,2,1,1,8,1,1,1,0
2,1.298532644,2,1,1,1,9,1,0,1,0
0,0.0,1,2,2,2,2,1,0,1,1
1,1.04195575,2,1,1,1,3,0,0,1,1
0,0.0,2,1,1,1,1,1,0,1,0
0,0.0,2,2,1,0,4,0,0,1,0
2,0.419779237,1,1,3,1,5,1,0,1,1
0,0.900964722,2,1,1,0,1,1,0,1,1
0,0.0,2,0,1,1,7,1,0,1,0
0,1.815373683,1,1,1,0,10,1,0,1,0
0,0.726557806,2,2,2,2,8,0,1,1,0
0,4.099779595,1,0,1,0,2,0,0,1,0
0,0.0,1,1,1,1,9,1,0,1,0
0,41.7897539,2,0,1,2,9,0,1,1,1
2,2.188014203,1,1,1,1,0,1,0,1,0
0,1.973723803,2,1,1,0,3,1,1,1,0
0,1.165011198,1,1,1,0,4,1,1,1,0
2,0.75453864,2,2,4,1,6,1,0,1,1
1,0.845462504,2,1,1,2,9,1,0,1,0
0,1.038426891,2,2,2,1,10,1,0,1,1
0,1.747295237,2,1,3,0,3,1,0,1,0
0,0.0,2,1,1,2,9,1,0,1,0
0,0.0,2,0,2,1,7,1,0,1,0
2,1.022372814,2,1,1,0,3,0,0,1,0
2,2.797412795,2,0,1,1,7,1,0,1,0
0,0.737011755,2,2,1,0,4,1,0,1,1
1,0.410788472,1,2,1,1,9,1,1,1,0
0,0.0,2,2,2,2,6,1,1,1,0
2,1.996720322,2,1,1,0,0,1,0,1,1
2,6.211472973,2,0,1,2,8,0,1,1,0
2,0.80072375,2,1,3,2,8,1,0,1,0
1,0.0,1,1,1,1,10,1,1,1,1
0,2.227926118,1,1,1,2,9,1,1,1,0
0,3.939300851,2,0,1,1,6,1,0,1,1
2,6.417996986,2,0,1,0,0,1,1,1,1
2,0.853687922,2,1,1,0,9,0,0,1,1
0,0.0,1,1,1,0,10,0,0,1,0
1,0.0,1,1,1,0,8,1,0,1,0
0,0.599193958,2,2,1,1,10,0,0,1,0
0,3.960156264,1,0,3,1,10,0,1,1,0
0,0.0,1,2,1,2,5,1,0,1,0
2,2.999005662,2,0,1,0,1,1,1,1,0
1,0.695688626,2,2,1,0,9,1,0,1,1
1,0.0,1,1,1,1,7,1,0,1,0
0,0.535749011,1,2,1,2,0,0,1,1,0
1,1.003066905,2,1,2,1,5,1,1,1,0
0,0.138367078,2,2,1,1,9,0,1,1,0
0,0.0,2,0,1,1,0,1,1,1,0
2,0.825867298,2,1,1,1,9,1,0,1,1
